Invoice Date,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Invoice ID,Retailer ID
2021-07-23,Women's Apparel,55,250,137500,68750,50,Outlet,98661776,3004
2021-07-24,Men's Street Footwear,60,425,255000,102000,40,Outlet,41855255,3004
2021-07-25,Men's Athletic Footwear,50,250,125000,43750,35,Outlet,43265389,3004
2021-07-26,Women's Street Footwear,50,150,75000,26250,35,Outlet,12562901,3004
2021-07-27,Women's Athletic Footwear,50,125,62500,25000,40,Outlet,99156680,3004
2021-07-28,Men's Apparel,60,125,75000,26250,35,Outlet,86894319,3004
2021-07-29,Women's Apparel,65,250,162500,81250,50,Outlet,47754539,3004
2021-07-30,Men's Street Footwear,60,400,240000,96000,40,Outlet,24218895,3004
2021-07-31,Men's Athletic Footwear,50,250,125000,43750,35,Outlet,64104148,3004
2021-08-01,Women's Street Footwear,50,195,97500,34125,35,Outlet,27601748,3004
2021-08-02,Women's Athletic Footwear,50,175,87500,35000,40,Outlet,88254012,3004
2021-08-03,Men's Apparel,60,150,90000,31500,35,Outlet,80824298,3004
2021-08-04,Women's Apparel,65,250,162500,81250,50,Outlet,62855681,3004
2021-08-05,Men's Street Footwear,60,500,300000,120000,40,Outlet,27297277,3004
2021-08-06,Men's Athletic Footwear,50,300,150000,52500,35,Outlet,58698906,3004
2021-08-07,Women's Street Footwear,50,250,125000,43750,35,Outlet,42987103,3004
2021-08-08,Women's Athletic Footwear,50,200,100000,40000,40,Outlet,58467079,3004
2021-08-09,Men's Apparel,60,200,120000,42000,35,Outlet,30575338,3004
2021-08-10,Women's Apparel,65,300,195000,97500,50,Outlet,48673479,3004
2021-08-11,Men's Street Footwear,20,725,145000,43500,30,Outlet,58747717,2164
2021-08-12,Men's Athletic Footwear,30,725,217500,65250,30,Outlet,67306214,2164
2021-08-13,Women's Street Footwear,30,525,157500,47250,30,Outlet,82186495,2164
2021-08-14,Women's Athletic Footwear,35,525,183750,73500,40,Outlet,17641100,2164
2021-08-15,Men's Apparel,40,375,150000,37500,25,Outlet,88919374,2164
2021-08-16,Women's Apparel,35,525,183750,82688,45,Outlet,55572859,2164
2021-08-17,Men's Street Footwear,25,675,168750,50625,30,Outlet,14148262,2164
2021-08-18,Men's Athletic Footwear,35,650,227500,68250,30,Outlet,34754934,2164
2021-08-19,Women's Street Footwear,35,475,166250,49875,30,Outlet,94603854,2164
2021-08-20,Women's Athletic Footwear,35,425,148750,59500,40,Outlet,27061433,2164
2021-08-21,Men's Apparel,40,300,120000,30000,25,Outlet,24630485,2164
2021-08-22,Women's Apparel,35,500,175000,78750,45,Outlet,47566076,2164
2021-08-23,Men's Street Footwear,30,675,202500,70875,35,Outlet,76296452,2164
2021-08-24,Men's Athletic Footwear,40,675,270000,94500,35,Outlet,24576756,2164
2021-08-25,Women's Street Footwear,30,500,150000,52500,35,Outlet,70737007,2164
2021-08-26,Women's Athletic Footwear,35,400,140000,63000,45,Outlet,74319119,2164
2021-08-27,Men's Apparel,40,300,120000,36000,30,Outlet,99194673,2164
2021-08-28,Women's Apparel,35,450,157500,78750,50,Outlet,66726925,2164
2021-08-29,Men's Street Footwear,20,700,140000,49000,35,Outlet,71289953,2164
2021-08-30,Men's Athletic Footwear,30,700,210000,73500,35,Outlet,63815336,2164
2021-08-31,Women's Street Footwear,25,525,131250,45938,35,Outlet,98711301,2164
2021-09-01,Women's Athletic Footwear,30,425,127500,57375,45,Outlet,53207214,2164
2021-09-02,Men's Apparel,35,325,113750,34125,30,Outlet,14204202,2164
2021-09-03,Women's Apparel,30,600,180000,90000,50,Outlet,86928012,2164
2021-09-04,Men's Street Footwear,20,750,150000,52500,35,Outlet,96020957,2164
2021-09-05,Men's Athletic Footwear,30,775,232500,81375,35,Outlet,43987308,2164
2021-09-06,Women's Street Footwear,25,625,156250,54688,35,Outlet,21327609,2164
2021-09-07,Women's Athletic Footwear,35,550,192500,86625,45,Outlet,72987312,2164
2021-09-08,Men's Apparel,50,450,225000,67500,30,Outlet,68480684,2164
2021-09-09,Women's Apparel,45,800,360000,180000,50,Outlet,91296086,2164
2021-09-10,Men's Street Footwear,45,800,360000,126000,35,Outlet,32403219,2164
2021-09-11,Men's Athletic Footwear,50,800,400000,140000,35,Outlet,25880800,2164
2021-09-12,Women's Street Footwear,45,650,292500,102375,35,Outlet,26663974,2164
2021-09-13,Women's Athletic Footwear,45,600,270000,121500,45,Outlet,48119241,2164
2021-09-14,Men's Apparel,50,500,250000,75000,30,Outlet,80376655,2164
2021-09-15,Women's Apparel,55,875,481250,240625,50,Outlet,76270039,2164
2021-09-16,Men's Street Footwear,45,825,371250,148500,40,Outlet,45861824,2164
2021-09-17,Men's Athletic Footwear,50,825,412500,165000,40,Outlet,55313127,2164
2021-09-18,Women's Street Footwear,45,975,438750,175500,40,Outlet,46079362,2164
2021-09-19,Women's Athletic Footwear,45,575,258750,129375,50,Outlet,79315200,2164
2021-09-20,Men's Apparel,50,575,287500,100625,35,Outlet,92821495,2164
2021-09-21,Women's Apparel,60,850,510000,280500,55,Outlet,71962531,2164
2021-09-22,Men's Street Footwear,50,800,400000,160000,40,Outlet,36618821,2164
2021-09-23,Men's Athletic Footwear,55,800,440000,176000,40,Outlet,39030759,2164
2021-09-24,Women's Street Footwear,50,975,487500,195000,40,Outlet,99294918,2164
2021-09-25,Women's Athletic Footwear,50,525,262500,131250,50,Outlet,46001699,2164
2021-09-26,Men's Apparel,55,525,288750,101063,35,Outlet,96976945,2164
2021-09-27,Women's Apparel,60,775,465000,255750,55,Outlet,53249997,2164
2021-09-28,Men's Street Footwear,55,725,398750,159500,40,Outlet,84057854,2164
2021-09-29,Men's Athletic Footwear,55,675,371250,148500,40,Outlet,93335549,2164
2021-09-30,Women's Street Footwear,60,725,435000,174000,40,Outlet,70993033,2164
2021-10-01,Women's Athletic Footwear,60,450,270000,135000,50,Outlet,92205232,2164
2021-10-02,Men's Apparel,55,450,247500,86625,35,Outlet,89790521,2164
2021-10-03,Women's Apparel,50,675,337500,185625,55,Outlet,32426926,2164
2021-10-04,Men's Street Footwear,40,625,250000,100000,40,Outlet,40270302,2164
2021-10-05,Men's Athletic Footwear,40,625,250000,100000,40,Outlet,43965190,2164
2021-10-06,Women's Street Footwear,45,575,258750,103500,40,Outlet,87537018,2164
2021-10-07,Women's Athletic Footwear,45,425,191250,95625,50,Outlet,20248291,2164
2021-10-08,Men's Apparel,40,400,160000,56000,35,Outlet,69799148,2164
2021-10-09,Women's Apparel,50,575,287500,158125,55,Outlet,10871225,2164
2021-10-10,Men's Street Footwear,40,725,290000,116000,40,Outlet,86178351,2164
2021-10-11,Men's Athletic Footwear,40,725,290000,116000,40,Outlet,23645680,2164
2021-10-12,Women's Street Footwear,65,650,422500,169000,40,Outlet,65463879,2164
2021-10-13,Women's Athletic Footwear,65,500,325000,162500,50,Outlet,38898683,2164
2021-10-14,Men's Apparel,60,475,285000,99750,35,Outlet,64674726,2164
2021-10-15,Women's Apparel,70,675,472500,259875,55,Outlet,22375912,2164
2021-10-16,Men's Street Footwear,60,825,495000,198000,40,Outlet,67119912,2164
2021-10-17,Men's Athletic Footwear,60,825,495000,198000,40,Outlet,99090720,2164
2021-10-18,Women's Street Footwear,65,725,471250,188500,40,Outlet,20515681,2164
2021-10-19,Women's Athletic Footwear,65,575,373750,186875,50,Outlet,46100050,2164
2021-10-20,Men's Apparel,60,525,315000,110250,35,Outlet,49337682,2164
2021-10-21,Women's Apparel,70,775,542500,298375,55,Outlet,87194300,2164
2021-10-22,Men's Street Footwear,45,425,191250,105188,55,Outlet,53808667,3004
2021-10-23,Men's Athletic Footwear,45,225,101250,35438,35,Outlet,11634029,3004
2021-10-24,Women's Street Footwear,35,225,78750,31500,40,Outlet,24771126,3004
2021-10-25,Women's Athletic Footwear,40,75,30000,12000,40,Outlet,18551341,3004
2021-10-26,Men's Apparel,55,125,68750,24063,35,Outlet,87567468,3004
2021-10-27,Women's Apparel,45,225,101250,30375,30,Outlet,60688817,3004
2021-10-28,Men's Street Footwear,45,475,213750,117563,55,Outlet,62463042,3004
2021-10-29,Men's Athletic Footwear,45,125,56250,19688,35,Outlet,87770011,3004
2021-10-30,Women's Street Footwear,35,175,61250,24500,40,Outlet,63622109,3004
2021-10-31,Women's Athletic Footwear,40,50,20000,8000,40,Outlet,26585014,3004
2021-11-01,Men's Apparel,55,125,68750,24063,35,Outlet,70876822,3004
2021-11-02,Women's Apparel,45,225,101250,30375,30,Outlet,57040995,3004
2021-11-03,Men's Street Footwear,50,445,222500,122375,55,Outlet,52178751,3004
2021-11-04,Men's Athletic Footwear,50,150,75000,26250,35,Outlet,92000912,3004
2021-11-05,Women's Street Footwear,40,175,70000,28000,40,Outlet,80062524,3004
2021-11-06,Women's Athletic Footwear,45,25,11250,4500,40,Outlet,79209460,3004
2021-11-07,Men's Apparel,60,75,45000,13500,30,Outlet,47111055,3004
2021-11-08,Women's Apparel,50,175,87500,21875,25,Outlet,73067291,3004
2021-11-09,Men's Street Footwear,50,450,225000,112500,50,Outlet,94741833,3004
2021-11-10,Men's Athletic Footwear,50,150,75000,22500,30,Outlet,64385370,3004
2021-11-11,Women's Street Footwear,40,150,60000,21000,35,Outlet,40307163,3004
2021-11-12,Women's Athletic Footwear,45,75,33750,11813,35,Outlet,17634375,3004
2021-11-13,Men's Apparel,60,75,45000,13500,30,Outlet,97556719,3004
2021-11-14,Women's Apparel,50,200,100000,25000,25,Outlet,65957586,3004
2021-11-15,Men's Street Footwear,60,470,282000,141000,50,Outlet,85674846,3004
2021-11-16,Men's Athletic Footwear,60,175,105000,31500,30,Outlet,87123516,3004
2021-11-17,Women's Street Footwear,55,150,82500,28875,35,Outlet,22336083,3004
2021-11-18,Women's Athletic Footwear,55,100,55000,19250,35,Outlet,81354893,3004
2021-11-19,Men's Apparel,65,125,81250,24375,30,Outlet,38556752,3004
2021-11-20,Women's Apparel,70,250,175000,52500,30,Outlet,34142517,3004
2021-11-21,Men's Street Footwear,65,500,325000,178750,55,Outlet,79609414,3004
2021-11-22,Men's Athletic Footwear,60,250,150000,52500,35,Outlet,22878855,3004
2021-11-23,Women's Street Footwear,55,175,96250,38500,40,Outlet,80508071,3004
2021-11-24,Women's Athletic Footwear,55,150,82500,33000,40,Outlet,80898513,3004
2021-11-25,Men's Apparel,65,150,97500,34125,35,Outlet,23747088,3004
2021-11-26,Women's Apparel,70,300,210000,63000,30,Outlet,14144773,3004
2021-11-27,Men's Street Footwear,65,500,325000,178750,55,Outlet,95663910,3004
2021-11-28,Men's Athletic Footwear,60,300,180000,63000,35,Outlet,24327633,3004
2021-11-29,Women's Street Footwear,55,225,123750,49500,40,Outlet,12099891,3004
2021-11-30,Women's Athletic Footwear,55,175,96250,38500,40,Outlet,29358814,3004
2021-12-01,Men's Apparel,65,200,130000,45500,35,Outlet,95390200,3004
2021-12-02,Women's Apparel,70,375,262500,78750,30,Outlet,46497607,3004
2021-12-03,Men's Street Footwear,65,525,341250,187688,55,Outlet,63296672,3004
2021-12-04,Men's Athletic Footwear,60,300,180000,63000,35,Outlet,97818865,3004
2021-12-05,Women's Street Footwear,55,225,123750,49500,40,Outlet,10211763,3004
2021-12-06,Women's Athletic Footwear,55,200,110000,44000,40,Outlet,86916957,3004
2021-12-07,Men's Apparel,65,175,113750,39813,35,Outlet,32284983,3004
2021-12-08,Women's Apparel,70,350,245000,73500,30,Outlet,11578465,3004
2021-12-09,Men's Street Footwear,65,475,308750,154375,50,Outlet,26422759,3004
2021-12-10,Men's Athletic Footwear,50,275,137500,41250,30,Outlet,98562251,3004
2021-12-11,Women's Street Footwear,45,200,90000,31500,35,Outlet,28113336,3004
2021-12-12,Women's Athletic Footwear,45,175,78750,27563,35,Outlet,75274665,3004
2021-12-13,Men's Apparel,55,125,68750,20625,30,Outlet,84604204,3004
2021-12-14,Women's Apparel,60,225,135000,33750,25,Outlet,28233831,3004
2021-12-15,Men's Street Footwear,60,400,240000,120000,50,Outlet,48386322,3004
2021-12-16,Men's Athletic Footwear,50,225,112500,33750,30,Outlet,48159917,3004
2021-12-17,Women's Street Footwear,50,125,62500,21875,35,Outlet,48759781,3004
2021-12-18,Women's Athletic Footwear,50,100,50000,17500,35,Outlet,38424613,3004
2021-12-19,Men's Apparel,60,100,60000,18000,30,Outlet,26877001,3004
2021-12-20,Women's Apparel,65,225,146250,36563,25,Outlet,98446175,3004
2021-12-21,Men's Street Footwear,70,375,262500,144375,55,Outlet,16124107,3004
2021-12-22,Men's Athletic Footwear,60,200,120000,42000,35,Outlet,22218123,3004
2021-12-23,Women's Street Footwear,60,195,117000,46800,40,Outlet,89702457,3004
2021-12-24,Women's Athletic Footwear,60,175,105000,42000,40,Outlet,33221987,3004
2021-12-25,Men's Apparel,70,150,105000,36750,35,Outlet,36633403,3004
2021-12-26,Women's Apparel,75,250,187500,56250,30,Outlet,26105394,3004
2021-12-27,Men's Street Footwear,70,475,332500,182875,55,Outlet,57409703,3004
2021-12-28,Men's Athletic Footwear,60,275,165000,57750,35,Outlet,54426442,3004
2021-12-29,Women's Street Footwear,60,225,135000,54000,40,Outlet,88067146,3004
2021-12-30,Women's Athletic Footwear,60,175,105000,42000,40,Outlet,47573775,3004
2021-12-31,Men's Apparel,70,175,122500,42875,35,Outlet,58585589,3004
2020-01-01,Women's Apparel,75,275,206250,61875,30,Outlet,74736094,3004
2020-01-02,Men's Street Footwear,35,450,157500,63000,40,Outlet,67375377,3199
2020-01-03,Men's Athletic Footwear,45,450,202500,50625,25,Outlet,57043632,3199
2020-01-04,Women's Street Footwear,45,450,202500,81000,40,Outlet,94506306,3199
2020-01-05,Women's Athletic Footwear,45,300,135000,47250,35,Outlet,44680075,3199
2020-01-06,Men's Apparel,50,250,125000,68750,55,Outlet,28914752,3199
2020-01-07,Women's Apparel,45,475,213750,42750,20,Outlet,53003346,3199
2020-01-08,Men's Street Footwear,35,525,183750,73500,40,Outlet,14615321,3199
2020-01-09,Men's Athletic Footwear,45,425,191250,47813,25,Outlet,19287083,3199
2020-01-10,Women's Street Footwear,45,425,191250,76500,40,Outlet,83175688,3199
2020-01-11,Women's Athletic Footwear,45,275,123750,43313,35,Outlet,55133747,3199
2020-01-12,Men's Apparel,50,200,100000,55000,55,Outlet,80149595,3199
2020-01-13,Women's Apparel,45,400,180000,36000,20,Outlet,37880750,3199
2020-01-14,Men's Street Footwear,45,550,247500,99000,40,Outlet,16402590,3199
2020-01-15,Men's Athletic Footwear,55,400,220000,55000,25,Outlet,11889663,3199
2020-01-16,Women's Street Footwear,55,400,220000,88000,40,Outlet,50964697,3199
2020-01-17,Women's Athletic Footwear,55,300,165000,57750,35,Outlet,99227237,3199
2020-01-18,Men's Apparel,60,175,105000,57750,55,Outlet,28221035,3199
2020-01-19,Women's Apparel,55,375,206250,41250,20,Outlet,71302987,3199
2020-01-20,Men's Street Footwear,60,550,330000,132000,40,Outlet,34889860,3199
2020-01-21,Men's Athletic Footwear,65,350,227500,56875,25,Outlet,35259139,3199
2020-01-22,Women's Street Footwear,65,400,260000,104000,40,Outlet,41346840,3199
2020-01-23,Women's Athletic Footwear,60,300,180000,63000,35,Outlet,17198655,3199
2020-01-24,Men's Apparel,65,200,130000,71500,55,Outlet,83969101,3199
2020-01-25,Women's Apparel,80,350,280000,56000,20,Outlet,83910184,3199
2020-01-26,Men's Street Footwear,60,550,330000,148500,45,Outlet,26887401,3199
2020-01-27,Men's Athletic Footwear,65,400,260000,78000,30,Outlet,17468015,3199
2020-01-28,Women's Street Footwear,65,400,260000,117000,45,Outlet,63308527,3199
2020-01-29,Women's Athletic Footwear,60,300,180000,72000,40,Outlet,60247465,3199
2020-01-30,Men's Apparel,65,200,130000,78000,60,Outlet,35557273,3199
2020-01-31,Women's Apparel,80,450,360000,90000,25,Outlet,87945962,3199
2020-02-01,Men's Street Footwear,60,700,420000,189000,45,Outlet,98633316,3199
2020-02-02,Men's Athletic Footwear,65,550,357500,107250,30,Outlet,17179828,3199
2020-02-03,Women's Street Footwear,65,550,357500,160875,45,Outlet,25519590,3199
2020-02-04,Women's Athletic Footwear,60,425,255000,102000,40,Outlet,65911168,3199
2020-02-05,Men's Apparel,65,300,195000,117000,60,Outlet,52664001,3199
2020-02-06,Women's Apparel,80,600,480000,120000,25,Outlet,88307519,3199
2020-02-07,Men's Street Footwear,60,750,450000,180000,40,Outlet,79481524,3199
2020-02-08,Men's Athletic Footwear,65,600,390000,97500,25,Outlet,90013181,3199
2020-02-09,Women's Street Footwear,65,550,357500,143000,40,In-store,26466510,3199
2020-02-10,Women's Athletic Footwear,60,450,270000,94500,35,In-store,78028492,3199
2020-02-11,Men's Apparel,65,500,325000,178750,55,In-store,12580643,3199
2020-02-12,Women's Apparel,80,500,400000,80000,20,In-store,11344869,3199
2020-02-13,Men's Street Footwear,65,700,455000,182000,40,In-store,23573735,3199
2020-02-14,Men's Athletic Footwear,70,650,455000,113750,25,In-store,97474028,3199
2020-02-15,Women's Street Footwear,65,525,341250,136500,40,In-store,57309472,3199
2020-02-16,Women's Athletic Footwear,65,475,308750,108063,35,In-store,98938242,3199
2020-02-17,Men's Apparel,75,475,356250,195938,55,In-store,97867922,3199
2020-02-18,Women's Apparel,80,400,320000,64000,20,In-store,92144979,3199
2020-02-19,Men's Street Footwear,60,600,360000,126000,35,In-store,77132888,3199
2020-02-20,Men's Athletic Footwear,65,600,390000,78000,20,In-store,13920659,3199
2020-02-21,Women's Street Footwear,60,450,270000,94500,35,In-store,98447906,3199
2020-02-22,Women's Athletic Footwear,60,400,240000,72000,30,In-store,38547775,3199
2020-02-23,Men's Apparel,70,400,280000,140000,50,In-store,89859017,3199
2020-02-24,Women's Apparel,75,450,337500,50625,15,In-store,78073737,3199
2020-02-25,Men's Street Footwear,60,550,330000,115500,35,In-store,97339318,3199
2020-02-26,Men's Athletic Footwear,65,550,357500,71500,20,In-store,93735189,3199
2020-02-27,Women's Street Footwear,60,375,225000,78750,35,In-store,59712403,3199
2020-02-28,Women's Athletic Footwear,60,350,210000,63000,30,In-store,98060273,3199
2020-03-01,Men's Apparel,70,325,227500,113750,50,In-store,67033081,3199
2020-03-02,Women's Apparel,75,375,281250,42188,15,In-store,84739616,3199
2020-03-03,Men's Street Footwear,60,575,345000,120750,35,In-store,63921693,3199
2020-03-04,Men's Athletic Footwear,65,575,373750,74750,20,In-store,98741504,3199
2020-03-05,Women's Street Footwear,60,425,255000,89250,35,In-store,85214567,3199
2020-03-06,Women's Athletic Footwear,60,400,240000,72000,30,In-store,90893330,3199
2020-03-07,Men's Apparel,70,350,245000,122500,50,In-store,43475034,3199
2020-03-08,Women's Apparel,75,475,356250,53438,15,In-store,85612459,3199
2020-03-09,Men's Street Footwear,60,675,405000,141750,35,In-store,47650112,3199
2020-03-10,Men's Athletic Footwear,65,675,438750,87750,20,In-store,51614014,3199
2020-03-11,Women's Street Footwear,60,475,285000,99750,35,In-store,39348016,3199
2020-03-12,Women's Athletic Footwear,60,475,285000,85500,30,In-store,46260489,3199
2020-03-13,Men's Apparel,70,400,280000,140000,50,In-store,40976327,3199
2020-03-14,Women's Apparel,75,500,375000,56250,15,In-store,57263985,3199
2020-03-15,Men's Street Footwear,30,425,127500,44625,35,In-store,43045510,3199
2020-03-16,Men's Athletic Footwear,40,425,170000,34000,20,In-store,46994670,3199
2020-03-17,Women's Street Footwear,40,425,170000,59500,35,In-store,52411175,3199
2020-03-18,Women's Athletic Footwear,40,275,110000,33000,30,In-store,69292730,3199
2020-03-19,Men's Apparel,45,225,101250,50625,50,In-store,28235624,3199
2020-03-20,Women's Apparel,40,475,190000,28500,15,In-store,96132154,3199
2020-03-21,Men's Street Footwear,30,525,157500,55125,35,In-store,50682102,3199
2020-03-22,Men's Athletic Footwear,40,425,170000,34000,20,In-store,37597433,3199
2020-03-23,Women's Street Footwear,40,425,170000,59500,35,In-store,77838314,3199
2020-03-24,Women's Athletic Footwear,40,275,110000,33000,30,In-store,78115758,3199
2020-03-25,Men's Apparel,45,200,90000,45000,50,In-store,93979447,3199
2020-03-26,Women's Apparel,40,400,160000,24000,15,In-store,87431994,3199
2020-03-27,Men's Street Footwear,40,550,220000,77000,35,In-store,75512897,3199
2020-03-28,Men's Athletic Footwear,50,400,200000,40000,20,In-store,89910349,3199
