Retailer,Region,State,City,Operating Profit,Operating Margin,Retailer ID
West Gear,West,Nevada,Las Vegas,56875,25,3199
West Gear,West,Nevada,Las Vegas,104000,40,3199
West Gear,West,Nevada,Las Vegas,63000,35,3199
West Gear,West,Nevada,Las Vegas,71500,55,3199
West Gear,West,Nevada,Las Vegas,56000,20,3199
West Gear,West,Nevada,Las Vegas,148500,45,3199
West Gear,West,Nevada,Las Vegas,78000,30,3199
West Gear,West,Nevada,Las Vegas,117000,45,3199
West Gear,West,Nevada,Las Vegas,72000,40,3199
West Gear,West,Nevada,Las Vegas,78000,60,3199
West Gear,West,Nevada,Las Vegas,90000,25,3199
West Gear,West,Nevada,Las Vegas,189000,45,3199
West Gear,West,Nevada,Las Vegas,107250,30,3199
West Gear,West,Nevada,Las Vegas,160875,45,3199
West Gear,West,Nevada,Las Vegas,102000,40,3199
West Gear,West,Nevada,Las Vegas,117000,60,3199
West Gear,West,Nevada,Las Vegas,120000,25,3199
West Gear,West,Nevada,Las Vegas,180000,40,3199
West Gear,West,Nevada,Las Vegas,97500,25,3199
West Gear,West,Nevada,Las Vegas,143000,40,3199
West Gear,West,Nevada,Las Vegas,94500,35,3199
West Gear,West,Nevada,Las Vegas,178750,55,3199
West Gear,West,Nevada,Las Vegas,80000,20,3199
West Gear,West,Nevada,Las Vegas,182000,40,3199
West Gear,West,Nevada,Las Vegas,113750,25,3199
West Gear,West,Nevada,Las Vegas,136500,40,3199
West Gear,West,Nevada,Las Vegas,108063,35,3199
West Gear,West,Nevada,Las Vegas,195938,55,3199
West Gear,West,Nevada,Las Vegas,64000,20,3199
West Gear,West,Nevada,Las Vegas,126000,35,3199
West Gear,West,Nevada,Las Vegas,78000,20,3199
West Gear,West,Nevada,Las Vegas,94500,35,3199
West Gear,West,Nevada,Las Vegas,72000,30,3199
West Gear,West,Nevada,Las Vegas,140000,50,3199
West Gear,West,Nevada,Las Vegas,50625,15,3199
West Gear,West,Nevada,Las Vegas,115500,35,3199
West Gear,West,Nevada,Las Vegas,71500,20,3199
West Gear,West,Nevada,Las Vegas,78750,35,3199
West Gear,West,Nevada,Las Vegas,63000,30,3199
West Gear,West,Nevada,Las Vegas,113750,50,3199
West Gear,West,Nevada,Las Vegas,42188,15,3199
West Gear,West,Nevada,Las Vegas,120750,35,3199
West Gear,West,Nevada,Las Vegas,74750,20,3199
West Gear,West,Nevada,Las Vegas,89250,35,3199
West Gear,West,Nevada,Las Vegas,72000,30,3199
West Gear,West,Nevada,Las Vegas,122500,50,3199
West Gear,West,Nevada,Las Vegas,53438,15,3199
West Gear,West,Nevada,Las Vegas,141750,35,3199
West Gear,West,Nevada,Las Vegas,87750,20,3199
West Gear,West,Nevada,Las Vegas,99750,35,3199
West Gear,West,Nevada,Las Vegas,85500,30,3199
West Gear,West,Nevada,Las Vegas,140000,50,3199
West Gear,West,Nevada,Las Vegas,56250,15,3199
West Gear,West,Nevada,Las Vegas,44625,35,3199
West Gear,West,Nevada,Las Vegas,34000,20,3199
West Gear,West,Nevada,Las Vegas,59500,35,3199
West Gear,West,Nevada,Las Vegas,33000,30,3199
West Gear,West,Colorado,Denver,50625,50,3199
West Gear,West,Colorado,Denver,28500,15,3199
West Gear,West,Colorado,Denver,55125,35,3199
West Gear,West,Colorado,Denver,34000,20,3199
West Gear,West,Colorado,Denver,59500,35,3199
West Gear,West,Colorado,Denver,33000,30,3199
West Gear,West,Colorado,Denver,45000,50,3199
West Gear,West,Colorado,Denver,24000,15,3199
West Gear,West,Colorado,Denver,77000,35,3199
West Gear,West,Colorado,Denver,40000,20,3199
West Gear,West,Colorado,Denver,77000,35,3199
West Gear,West,Colorado,Denver,49500,30,3199
West Gear,West,Colorado,Denver,45000,50,3199
West Gear,West,Colorado,Denver,28875,15,3199
West Gear,West,Colorado,Denver,110250,35,3199
West Gear,West,Colorado,Denver,42250,20,3199
West Gear,West,Colorado,Denver,85313,35,3199
West Gear,West,Colorado,Denver,49500,30,3199
West Gear,West,Colorado,Denver,56875,50,3199
West Gear,West,Colorado,Denver,39000,15,3199
West Gear,West,Colorado,Denver,157500,50,3199
West Gear,West,Colorado,Denver,85313,35,3199
West Gear,West,Colorado,Denver,121875,50,3199
West Gear,West,Colorado,Denver,74250,45,3199
West Gear,West,Colorado,Denver,73938,65,3199
West Gear,West,Colorado,Denver,114000,30,3199
West Gear,West,Colorado,Denver,217500,50,3199
West Gear,West,Colorado,Denver,130813,35,3199
West Gear,West,Colorado,Denver,186875,50,3199
West Gear,West,Colorado,Denver,131625,45,3199
West Gear,West,Colorado,Denver,147875,65,3199
West Gear,West,Colorado,Denver,159375,30,3199
West Gear,West,Colorado,Denver,226688,45,3199
West Gear,West,Colorado,Denver,131250,30,3199
West Gear,West,Colorado,Denver,181125,45,3199
West Gear,West,Colorado,Denver,123500,40,3199
West Gear,West,Colorado,Denver,220500,60,3199
West Gear,West,Colorado,Denver,111563,25,3199
West Gear,West,Colorado,Denver,228375,45,3199
West Gear,West,Colorado,Denver,151875,30,3199
West Gear,West,Colorado,Denver,173250,45,3199
West Gear,West,Colorado,Denver,140000,40,3199
West Gear,West,Colorado,Denver,225000,60,3199
West Gear,West,Colorado,Denver,80000,25,3199
West Gear,West,Colorado,Denver,156000,40,3199
West Gear,West,Colorado,Denver,105000,25,3199
West Gear,West,Colorado,Denver,117000,40,3199
West Gear,West,Colorado,Denver,91000,35,3199
West Gear,West,Colorado,Denver,165000,55,3199
West Gear,West,Colorado,Denver,59500,20,3199
West Gear,West,Colorado,Denver,115500,40,3199
West Gear,West,Colorado,Denver,78750,25,3199
West Gear,West,Colorado,Denver,77000,40,3199
West Gear,West,Colorado,Denver,62563,35,3199
West Gear,West,Colorado,Denver,107250,55,3199
West Gear,West,Colorado,Denver,49000,20,3199
West Gear,West,Colorado,Denver,126500,40,3199
West Gear,West,Colorado,Denver,86250,25,3199
West Gear,West,Colorado,Denver,93500,40,3199
West Gear,West,Colorado,Denver,91000,35,3199
West Gear,West,Colorado,Denver,154688,55,3199
West Gear,West,Colorado,Denver,80000,20,3199
West Gear,West,Colorado,Denver,182000,40,3199
West Gear,West,Colorado,Denver,122500,25,3199
West Gear,West,Colorado,Denver,130000,40,3199
West Gear,West,Colorado,Denver,113750,35,3199
West Gear,West,Colorado,Denver,175313,55,3199
West Gear,West,Colorado,Denver,84000,20,3199
West Gear,West,Colorado,Denver,54000,30,3199
West Gear,West,Colorado,Denver,56250,25,3199
West Gear,West,Colorado,Denver,56250,25,3199
West Gear,West,Colorado,Denver,45000,30,3199
West Gear,West,Washington,Seattle,34375,25,3199
West Gear,West,Washington,Seattle,50000,20,3199
West Gear,West,Washington,Seattle,66000,30,3199
West Gear,West,Washington,Seattle,56250,25,3199
West Gear,West,Washington,Seattle,56250,25,3199
West Gear,West,Washington,Seattle,45000,30,3199
West Gear,West,Washington,Seattle,30938,25,3199
West Gear,West,Washington,Seattle,42500,20,3199
West Gear,West,Washington,Seattle,86250,30,3199
West Gear,West,Washington,Seattle,63750,25,3199
West Gear,West,Washington,Seattle,69063,25,3199
West Gear,West,Washington,Seattle,63375,30,3199
West Gear,West,Washington,Seattle,30625,25,3199
West Gear,West,Washington,Seattle,48750,20,3199
West Gear,West,Washington,Seattle,115500,30,3199
West Gear,West,Washington,Seattle,65625,25,3199
West Gear,West,Washington,Seattle,75000,25,3199
West Gear,West,Washington,Seattle,54000,30,3199
West Gear,West,Washington,Seattle,32500,25,3199
West Gear,West,Washington,Seattle,56000,20,3199
West Gear,West,Washington,Seattle,99000,30,3199
West Gear,West,Washington,Seattle,65000,25,3199
West Gear,West,Washington,Seattle,65000,25,3199
West Gear,West,Washington,Seattle,54000,30,3199
West Gear,West,Washington,Seattle,32500,25,3199
West Gear,West,Washington,Seattle,80000,20,3199
West Gear,West,Washington,Seattle,168750,30,3199
West Gear,West,Washington,Seattle,125000,25,3199
West Gear,West,Washington,Seattle,125000,25,3199
West Gear,West,Washington,Seattle,120000,30,3199
West Gear,West,Washington,Seattle,79688,25,3199
West Gear,West,Washington,Seattle,135000,20,3199
West Gear,West,Washington,Seattle,198000,30,3199
West Gear,West,Washington,Seattle,143438,25,3199
West Gear,West,Washington,Seattle,132813,25,3199
West Gear,West,Washington,Seattle,126000,30,3199
West Gear,West,Washington,Seattle,122188,25,3199
West Gear,West,Washington,Seattle,115000,20,3199
West Gear,West,Washington,Seattle,197625,30,3199
West Gear,West,Washington,Seattle,150000,25,3199
West Gear,West,Washington,Seattle,117188,25,3199
West Gear,West,Washington,Seattle,129375,30,3199
West Gear,West,Washington,Seattle,107813,25,3199
West Gear,West,Washington,Seattle,64000,20,3199
West Gear,West,Washington,Seattle,126000,30,3199
West Gear,West,Washington,Seattle,112500,25,3199
West Gear,West,Washington,Seattle,78750,25,3199
West Gear,West,Washington,Seattle,84000,30,3199
West Gear,West,Washington,Seattle,85000,25,3199
West Gear,West,Washington,Seattle,58500,20,3199
West Gear,West,Washington,Seattle,99000,30,3199
West Gear,West,Washington,Seattle,89375,25,3199
West Gear,West,Washington,Seattle,56250,25,3199
West Gear,West,Washington,Seattle,63000,30,3199
West Gear,West,Washington,Seattle,56875,25,3199
West Gear,West,Washington,Seattle,56250,20,3199
West Gear,West,Washington,Seattle,108000,30,3199
West Gear,West,Washington,Seattle,101563,25,3199
West Gear,West,Washington,Seattle,71250,25,3199
West Gear,West,Washington,Seattle,94500,30,3199
West Gear,West,Washington,Seattle,95625,25,3199
West Gear,West,Washington,Seattle,104500,20,3199
West Gear,West,Washington,Seattle,180000,30,3199
West Gear,West,Washington,Seattle,159375,25,3199
West Gear,West,Washington,Seattle,110000,25,3199
West Gear,West,Washington,Seattle,132000,30,3199
West Gear,West,Washington,Seattle,106875,25,3199
West Gear,West,Washington,Seattle,109250,20,3199
Foot Locker,West,Washington,Seattle,212625,45,3004
Foot Locker,West,Washington,Seattle,133875,35,3004
Foot Locker,West,Washington,Seattle,74375,25,3004
Foot Locker,West,Washington,Seattle,84000,30,3004
Foot Locker,Southeast,Florida,Miami,144375,35,3004
Foot Locker,Southeast,Florida,Miami,191250,50,3004
Foot Locker,Southeast,Florida,Miami,222750,45,3004
Foot Locker,Southeast,Florida,Miami,118125,35,3004
Foot Locker,Southeast,Florida,Miami,70000,25,3004
West Gear,Southeast,Florida,Miami,81000,30,3199
Foot Locker,Southeast,Florida,Miami,144375,35,3004
Foot Locker,Southeast,Florida,Miami,191250,50,3004
Foot Locker,Southeast,Florida,Miami,216675,45,3004
Foot Locker,Southeast,Florida,Miami,118125,35,3004
Foot Locker,Southeast,Florida,Miami,67813,25,3004
Foot Locker,Southeast,Florida,Miami,75000,30,3004
Foot Locker,Southeast,Florida,Miami,129938,35,3004
Foot Locker,Southeast,Florida,Miami,174375,50,3004
Foot Locker,Southeast,Florida,Miami,207563,45,3004
Foot Locker,Southeast,Florida,Miami,114188,35,3004
West Gear,Southeast,Florida,Miami,63438,25,3199
West Gear,Southeast,Florida,Miami,78000,30,3199
West Gear,Southeast,Florida,Miami,129938,35,3199
West Gear,Southeast,Florida,Miami,180000,50,3199
West Gear,Southeast,Florida,Miami,264825,45,3199
West Gear,Southeast,Florida,Miami,149188,35,3199
West Gear,Southeast,Florida,Miami,93750,25,3199
West Gear,Southeast,Florida,Miami,105000,30,3199
West Gear,Southeast,Florida,Miami,152250,35,3199
West Gear,Southeast,Florida,Miami,268125,50,3199
West Gear,Southeast,Florida,Miami,290250,45,3199
West Gear,Southeast,Florida,Miami,158813,35,3199
West Gear,Southeast,Florida,Miami,100000,25,3199
West Gear,Southeast,Florida,Miami,116250,30,3199
West Gear,Southeast,Florida,Miami,176313,35,3199
West Gear,Southeast,Florida,Miami,323750,50,3199
West Gear,Southeast,Florida,Miami,336375,45,3199
West Gear,Southeast,Florida,Miami,189000,35,3199
West Gear,Southeast,Florida,Miami,113438,25,3199
West Gear,Southeast,Florida,Miami,127875,30,3199
West Gear,Southeast,Florida,Miami,182000,35,3199
West Gear,Southeast,Florida,Miami,341250,50,3199
West Gear,Southeast,Florida,Miami,329063,45,3199
West Gear,Southeast,Florida,Miami,189000,35,3199
West Gear,Southeast,Florida,Miami,113438,25,3199
Foot Locker,Southeast,Florida,Miami,104625,30,3004
Foot Locker,Southeast,Florida,Miami,144375,35,3004
Foot Locker,Southeast,Florida,Miami,277500,50,3004
Foot Locker,Southeast,Florida,Miami,259875,45,3004
Foot Locker,Southeast,Florida,Miami,148750,35,3004
Sports Direct,Southeast,Florida,Miami,84375,25,2164
Sports Direct,Southeast,Florida,Miami,97875,30,2164
Sports Direct,Southeast,Florida,Miami,139563,35,2164
Sports Direct,Southeast,Florida,Miami,247500,50,2164
Sports Direct,Southeast,Florida,Miami,270000,45,2164
Sports Direct,Southeast,Florida,Miami,144375,35,2164
Sports Direct,Southeast,Florida,Miami,90625,25,2164
Sports Direct,Southeast,Florida,Miami,105000,30,2164
Sports Direct,Southeast,Florida,Miami,147000,35,2164
Sports Direct,Southeast,Florida,Miami,268125,50,2164
Sports Direct,Southeast,Florida,Miami,263250,45,2164
Sports Direct,Southeast,Florida,Miami,140000,35,2164
Sports Direct,Southeast,Florida,Miami,93125,25,2164
Sports Direct,Southeast,Florida,Miami,116250,30,2164
Sports Direct,Southeast,Florida,Miami,170625,35,2164
Sports Direct,Southeast,Florida,Miami,297500,50,2164
Sports Direct,Southeast,Florida,Miami,314438,45,2164
Sports Direct,Southeast,Florida,Miami,168438,35,2164
Sports Direct,Southeast,Florida,Miami,113438,25,2164
Sports Direct,Southeast,Florida,Miami,127875,30,2164
Foot Locker,Southeast,Florida,Miami,176313,35,3004
Foot Locker,Southeast,Florida,Miami,306250,50,3004
Foot Locker,Southeast,Florida,Miami,55125,35,3004
Foot Locker,Southeast,Florida,Miami,26250,30,3004
Foot Locker,Southeast,Florida,Miami,18750,30,3004
Foot Locker,Southeast,Florida,Miami,10500,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,20250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,39375,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,61250,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,15750,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,15000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,7875,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,20250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,35438,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,62300,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,15000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,15750,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,3063,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,11250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,31500,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,56000,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,12000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,9000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,3063,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,7500,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,31500,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,77875,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,20250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,15000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,7000,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,12375,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,47250,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,66938,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,21000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,18375,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,18375,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,22500,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,80438,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,96250,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,40500,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,27000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,24500,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,30000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,92813,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,91875,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,40500,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,27000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,21438,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,20250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,73125,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,70875,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,30000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,11250,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,10938,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,13125,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,36000,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,59063,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,21000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,10500,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,9188,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,10125,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,45000,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,61250,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,24000,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,17400,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,21000,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,20625,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,60750,45,3004
Foot Locker,Midwest,Minnesota,Minneapolis,91438,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,37125,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,30375,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,27563,35,3004
Foot Locker,Midwest,Minnesota,Minneapolis,28875,30,3004
Foot Locker,Midwest,Minnesota,Minneapolis,74250,45,3004
Kohl's,Midwest,Minnesota,Minneapolis,74813,45,5427
Kohl's,Midwest,Minnesota,Minneapolis,64125,30,5427
Kohl's,Midwest,Minnesota,Minneapolis,96188,45,5427
Kohl's,Midwest,Minnesota,Minneapolis,58500,40,5427
Kohl's,Midwest,Montana,Billings,82500,60,5427
Kohl's,Midwest,Montana,Billings,53438,25,5427
Kohl's,Midwest,Montana,Billings,82688,45,5427
Kohl's,Midwest,Montana,Billings,57375,30,5427
Kohl's,Midwest,Montana,Billings,91125,45,5427
Kohl's,Midwest,Montana,Billings,54000,40,5427
Kohl's,Midwest,Montana,Billings,67500,60,5427
Kohl's,Midwest,Montana,Billings,47813,25,5427
Kohl's,Midwest,Montana,Billings,90563,45,5427
Kohl's,Midwest,Montana,Billings,57375,30,5427
Kohl's,Midwest,Montana,Billings,86063,45,5427
Kohl's,Midwest,Montana,Billings,58500,40,5427
Kohl's,Midwest,Montana,Billings,60000,60,5427
Kohl's,Midwest,Montana,Billings,45000,25,5427
Kohl's,Midwest,Montana,Billings,116438,45,5427
Kohl's,Midwest,Montana,Billings,50625,30,5427
Kohl's,Midwest,Montana,Billings,81000,45,5427
Kohl's,Midwest,Montana,Billings,48000,40,5427
Kohl's,Midwest,Montana,Billings,54000,60,5427
Kohl's,Midwest,Montana,Billings,56250,25,5427
Kohl's,Midwest,Montana,Billings,103500,45,5427
Kohl's,Midwest,Montana,Billings,57375,30,5427
Kohl's,Midwest,Montana,Billings,86063,45,5427
